"clip_ID","grid_ID","x_coord","y_coord"
"DSNY_059_164",164,10.7,13.5
"DSNY_059_029",29,15.2,1.5
"DSNY_059_098",98,13.7,7.5
"DSNY_059_048",48,6.7,4.5
"DSNY_059_030",30,15.7,1.5
"DSNY_059_015",15,8.2,1.5
"DSNY_059_046",46,5.7,4.5
"DSNY_059_194",194,7.7,16.5
"DSNY_059_119",119,6.2,10.5
"DSNY_059_179",179,18.2,13.5
"DSNY_059_058",58,11.7,4.5
"DSNY_059_099",99,14.2,7.5
"DSNY_059_155",155,6.2,13.5
"DSNY_059_136",136,14.7,10.5
"DSNY_059_020",20,10.7,1.5
"DSNY_059_178",178,17.7,13.5
"DSNY_059_103",103,16.2,7.5
"DSNY_059_053",53,9.2,4.5
"DSNY_059_202",202,11.7,16.5
"DSNY_059_135",135,14.2,10.5
